# time (s),altitude (m),absolute velocity (m/s),acceleration (m/s^2),thrust (N),mass (kg),freestream velocity (m/s),angle of attack (rads),Mach,dynamic pressure (Pa),air pressure (Pa),air density (kg/m^3),air temperature (K)
1.671500000000208672e+02,9.623048929771035910e+04,4.920102005685124880e+01,-9.436545870145351955e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.252029575455671875e+02,9.956603622123637309e-02,2.740951142140517049e+00,2.200991069569803449e-01,4.185213827021656147e-02,8.370071009890124154e-07,1.741882493179352878e+02
1.671750000000208729e+02,9.623171639972832054e+04,4.896714134136180974e+01,-9.436542078747855555e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.251842628077384916e+02,9.964660906593146572e-02,2.740880448677566861e+00,2.200368648082370038e-01,4.184246118173649137e-02,8.368135457883552514e-07,1.741882538302472483e+02
1.672000000000208786e+02,9.623293765477836132e+04,4.873326271831623302e+01,-9.436538304264951549e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.251656498537104198e+02,9.972720715266601699e-02,2.740810057859908166e+00,2.199749308216794874e-01,4.183283240418253501e-02,8.366209528290172403e-07,1.741882591641363831e+02
1.672250000000208843e+02,9.623415306286513805e+04,4.849938418730142331e+01,-9.436534546690458214e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.251471190862092726e+02,9.980783251818396706e-02,2.740739971319045676e+00,2.199133050117443311e-01,4.182325190498015904e-02,8.364293215286377140e-07,1.741882653057612060e+02
1.672500000000208900e+02,9.623536262398865074e+04,4.826550574790481818e+01,-9.436530805994767235e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.251286755577579015e+02,9.988849612392451671e-02,2.740670208260187479e+00,2.198519902123990122e-01,4.181371965172114846e-02,8.362386513077947853e-07,1.741882722413425597e+02
1.672750000000208956e+02,9.623656633815355599e+04,4.803162739971285333e+01,-9.436527082229408947e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.251103105776937809e+02,9.996917790371573354e-02,2.740600735944786148e+00,2.197909809246823831e-01,4.180423561215502321e-02,8.360489415898373174e-07,1.741882799571632461e+02
1.673000000000209013e+02,9.623776420535985380e+04,4.779774914231261107e+01,-9.436523375360923893e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.250920295275262788e+02,1.000498903032279313e-01,2.740531574820463945e+00,2.197302801848796117e-01,4.179479975419134880e-02,8.358601918009294995e-07,1.741882884395684812e+02
1.673250000000209070e+02,9.623895622561126947e+04,4.756387097529120211e+01,-9.436519685386558720e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.250738324693412551e+02,1.001306340375285459e-01,2.740462725229238838e+00,2.196698878036841551e-01,4.178541204592130937e-02,8.356724013704857979e-07,1.741882976749655256e+02
1.673500000000209127e+02,9.624014239890873432e+04,4.732999289823604272e+01,-9.436516012302481826e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.250557206104625720e+02,1.002114101804108953e-01,2.740394191841119209e+00,2.196098042870505418e-01,4.177607245559594035e-02,8.354855697307334635e-07,1.741883076498242815e+02
1.673750000000209184e+02,9.624132272525690496e+04,4.709611491073351175e+01,-9.436512356142177538e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.250376876476487951e+02,1.002922056023655001e-01,2.740325950938955923e+00,2.195500255926728927e-01,4.176678095163063875e-02,8.352996963168063408e-07,1.741883183506767239e+02
1.674000000000209241e+02,9.624249720465578139e+04,4.686223701237106809e+01,-9.436508716865608548e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.250197403598900792e+02,1.003730352474797582e-01,2.740258028250211808e+00,2.194905556041319983e-01,4.175753750260672442e-02,8.351147805667748317e-07,1.741883297641175830e+02
1.674250000000209297e+02,9.624366583710722625e+04,4.662835920273594326e+01,-9.436505094484671119e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.250018767703194271e+02,1.004538942055247658e-01,2.740190416408529561e+00,2.194313929021466103e-01,4.174834207727725482e-02,8.349308219217639507e-07,1.741883418768039746e+02
1.674500000000209354e+02,9.624482862261589617e+04,4.639448148141532613e+01,-9.436501488993945586e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.249840972615219243e+02,1.005347842122906038e-01,2.740123116964745531e+00,2.193725374972860520e-01,4.173919464455724815e-02,8.347478198257590364e-07,1.741883546754555994e+02
1.674750000000209411e+02,9.624598556118179113e+04,4.616060384799573768e+01,-9.436497900427371022e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.249663964191344121e+02,1.006156919224875240e-01,2.740056109559255049e+00,2.193139858940999221e-01,4.173009517353019199e-02,8.345657737257356659e-07,1.741883681468549128e+02
1.675000000000209468e+02,9.624713665280863643e+04,4.592672630206566708e+01,-9.436494328703178169e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.249487878798375959e+02,1.006966482194445733e-01,2.739989445836567228e+00,2.192557461250335960e-01,4.172104363343696193e-02,8.343846830714392136e-07,1.741883822778468129e+02
1.675250000000209525e+02,9.624828189749829471e+04,4.569284884321087503e+01,-9.436490773928950304e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.249312531126056456e+02,1.007776116686368573e-01,2.739923055860815637e+00,2.191978067627976812e-01,4.171203999369359899e-02,8.342045473157409235e-07,1.741883970553393226e+02
1.675500000000209582e+02,9.624942129525262862e+04,4.545897147101865698e+01,-9.436487236045307370e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.249138022441685507e+02,1.008586045828107625e-01,2.739856978009415744e+00,2.191401737180109777e-01,4.170308422388167152e-02,8.340253659144478555e-07,1.741884124663029070e+02
1.675750000000209639e+02,9.625055484607256949e+04,4.522509418507717527e+01,-9.436483715017004670e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.248964405154192718e+02,1.009396400930182985e-01,2.739791232192942072e+00,2.190828499436536514e-01,4.169417629373425166e-02,8.338471383260193416e-07,1.741884284977711843e+02
1.676000000000209695e+02,9.625168254996184260e+04,4.499121698497295085e+01,-9.436480210910598743e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.248791575595547556e+02,1.010206923778421556e-01,2.739725779331200428e+00,2.190258289589850638e-01,4.168531617317185883e-02,8.336698640122906693e-07,1.741884451368406701e+02
1.676250000000209752e+02,9.625280440692231059e+04,4.475733987029332184e+01,-9.436476723690471857e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.248619586620890232e+02,1.011017747129522859e-01,2.739660639502400130e+00,2.189691137470405613e-01,4.167650383227292088e-02,8.334935424378810061e-07,1.741884623706706918e+02
1.676500000000209809e+02,9.625392041695583612e+04,4.452346284062569026e+01,-9.436473253358906632e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.248448435425442540e+02,1.011828858571380135e-01,2.739595811747224996e+00,2.189127039265029995e-01,4.166773924125131284e-02,8.333181730697441536e-07,1.741884801864839289e+02
1.676750000000209866e+02,9.625503058006521314e+04,4.428958589555713843e+01,-9.436469799923653312e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.248278107147158380e+02,1.012640224996341209e-01,2.739531290548734344e+00,2.188565983897983458e-01,4.165902237052254015e-02,8.331437553784950020e-07,1.741884985715659013e+02
1.677000000000209923e+02,9.625613489625137299e+04,4.405570903467547339e+01,-9.436466363360333176e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.248108638388013105e+02,1.013451936039933138e-01,2.739467089840620151e+00,2.188007991382900086e-01,4.165035319065366753e-02,8.329702888374074893e-07,1.741885175132654240e+02
1.677250000000209980e+02,9.625723336551710963e+04,4.382183225756756428e+01,-9.436462943704105655e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.247939973488870464e+02,1.014263853707120661e-01,2.739403188685410218e+00,2.187453026036398906e-01,4.164173167237802953e-02,8.327977729227110635e-07,1.741885369989945218e+02
1.677500000000210036e+02,9.625832598786521703e+04,4.358795556382100500e+01,-9.436459540923239686e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.247772163864997310e+02,1.015076095529022088e-01,2.739339606614553002e+00,2.186901116827947300e-01,4.163315778657897953e-02,8.326262071132638333e-07,1.741885570162284296e+02
1.677750000000210093e+02,9.625941276329662651e+04,4.335407895302311232e+01,-9.436456155033980053e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.247605178533459593e+02,1.015888596100363445e-01,2.739276332016079341e+00,2.186352243006783880e-01,4.162463150433194647e-02,8.324555908913967427e-07,1.741885775525058477e+02
1.678000000000210150e+02,9.626049369181320071e+04,4.312020242476116749e+01,-9.436452786035564699e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.247439018050582717e+02,1.016701354742180485e-01,2.739213365197969097e+00,2.185806402866168618e-01,4.161615279684287294e-02,8.322859237416823022e-07,1.741885985954287150e+02
1.678250000000210207e+02,9.626156877341773361e+04,4.288632597862231677e+01,-9.436449433929887221e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.247273679601634058e+02,1.017514360581055349e-01,2.739150705193576396e+00,2.185263592679335398e-01,4.160772163551651470e-02,8.321172051523009593e-07,1.741886201326625212e+02
1.678500000000210264e+02,9.626263800811301917e+04,4.265244961419453062e+01,-9.436446098691776641e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.247109200982569064e+02,1.018327706178369096e-01,2.739088366384800910e+00,2.184723833222577127e-01,4.159933799188172271e-02,8.319494346135478852e-07,1.741886421519362784e+02
1.678750000000210321e+02,9.626370139589905739e+04,4.241857333106518269e+01,-9.436442780336333769e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.246945560967074016e+02,1.019141330075456903e-01,2.739026340845207130e+00,2.184187109679403827e-01,4.159100183766897829e-02,8.317826116193847390e-07,1.741886646410424362e+02
1.679000000000210377e+02,9.626475893677957356e+04,4.218469712882119893e+01,-9.436439478890978449e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.246782708870881606e+02,1.019955124355202553e-01,2.738964609514042081e+00,2.183653389506402531e-01,4.158271314474517449e-02,8.316167356661352371e-07,1.741886875878371654e+02
1.679250000000210434e+02,9.626581063075643033e+04,4.195082100705080563e+01,-9.436436194292253887e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.246620750389553223e+02,1.020769327320453085e-01,2.738903212434728118e+00,2.183122734420751554e-01,4.157447188515692865e-02,8.314518062533528325e-07,1.741887109802402449e+02
1.679500000000210491e+02,9.626685647783055902e+04,4.171694496534121299e+01,-9.436432926591638903e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.246459598619866256e+02,1.021583739090844017e-01,2.738842116856317954e+00,2.182595090075441779e-01,4.156627803109443769e-02,8.312878228830968193e-07,1.741887348062352601e+02
1.679750000000210548e+02,9.626789647800475359e+04,4.148306900327980173e+01,-9.436429675774366643e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.246299273038307547e+02,1.022398412642978593e-01,2.738781330234198563e+00,2.182070466245387419e-01,4.155813155492802530e-02,8.311247850606673454e-07,1.741887590538694042e+02
1.680000000000210605e+02,9.626893063128087670e+04,4.124919312045476261e+01,-9.436426441816424315e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.246139820005746515e+02,1.023213435416193001e-01,2.738720870184350620e+00,2.181548888903979411e-01,4.155003242919753231e-02,8.309626922943909019e-07,1.741887837112538193e+02
1.680250000000210662e+02,9.626995893766172230e+04,4.101531731645260237e+01,-9.436423224775136731e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.245981138430635156e+02,1.024028585663710467e-01,2.738660698591738551e+00,2.181030295231719540e-01,4.154198062657233487e-02,8.308015440948218880e-07,1.741888087665635965e+02
1.680500000000210719e+02,9.627098139714822173e+04,4.078144159086167519e+01,-9.436420024584194266e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.245823335184064717e+02,1.024844112568933790e-01,2.738600855941509593e+00,2.180514747652149421e-01,4.153397611991752059e-02,8.306413399760685355e-07,1.741888342080375480e+02
1.680750000000210775e+02,9.627199800974223763e+04,4.054756594326963182e+01,-9.436416841267272204e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.245666373510208587e+02,1.025659922121478496e-01,2.738541328433663491e+00,2.180002222114075794e-01,4.152601888225455201e-02,8.304820794550055919e-07,1.741888600239786626e+02
1.681000000000210832e+02,9.627300877544563264e+04,4.031369037326417271e+01,-9.436413674825482545e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.245510251366021066e+02,1.026476006398003293e-01,2.738482115387583349e+00,2.179492715476869236e-01,4.151810888674037359e-02,8.303237620508553564e-07,1.741888862027538778e+02
1.681250000000210889e+02,9.627401369426120073e+04,4.007981488043233753e+01,-9.436410525283237760e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.245354921199235605e+02,1.027292269198487040e-01,2.738423198921673407e+00,2.178986197244663359e-01,4.151024610673544751e-02,8.301663872865537323e-07,1.741889127327941935e+02
1.681500000000210946e+02,9.627501276618987322e+04,3.984593946436188361e+01,-9.436407392613411105e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.245200432216321360e+02,1.028108809922489569e-01,2.738364597724342264e+00,2.178482695141781278e-01,4.150243051572468506e-02,8.300099546871646874e-07,1.741889396025948429e+02
1.681750000000211003e+02,9.627600599123444408e+04,3.961206412464058957e+01,-9.436404276813233238e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.245046785572244517e+02,1.028925635631444818e-01,2.738306312322135838e+00,2.177982207987085028e-01,4.149466208738170070e-02,8.298544637811690146e-07,1.741889668007152352e+02
1.682000000000211060e+02,9.627699336939677596e+04,3.937818886085653958e+01,-9.436401177874143897e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.244893996704423671e+02,1.029742775145617711e-01,2.738248348639226837e+00,2.177484743197873884e-01,4.148694079552291136e-02,8.296999140995459363e-07,1.741889943157790128e+02
1.682250000000211116e+02,9.627797490067873150e+04,3.914431367259670225e+01,-9.436398095833020250e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.244741999243323107e+02,1.030560084756181743e-01,2.738190681679868899e+00,2.176990259029631947e-01,4.147926661413296051e-02,8.295463051762819593e-07,1.741890221364740512e+02
1.682500000000211173e+02,9.627895058508031070e+04,3.891043855944986518e+01,-9.436395030628059288e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.244590896402686440e+02,1.031377795920527390e-01,2.738133350542755640e+00,2.176498815678646059e-01,4.147163951736707044e-02,8.293936365484196857e-07,1.741890502515526293e+02
1.682750000000211230e+02,9.627992042260710150e+04,3.867656352100325989e+01,-9.436391982312112958e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.244440600489592725e+02,1.032195703838234974e-01,2.738076322171822952e+00,2.176010358616816409e-01,4.146405947952418874e-02,8.292419077555200520e-07,1.741890786498313730e+02
1.683000000000211287e+02,9.628088441325724125e+04,3.844268855684427422e+01,-9.436388950882818705e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.244291112320811408e+02,1.033013814047897827e-01,2.738019596963226832e+00,2.175524886528286961e-01,4.145652647507620109e-02,8.290911183402481589e-07,1.741891073201915390e+02
1.683250000000211344e+02,9.628184255703538656e+04,3.820881366656160338e+01,-9.436385936288822052e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.244142517959309089e+02,1.033832318093968611e-01,2.737963207531870058e+00,2.175042449300834679e-01,4.144904047864889085e-02,8.289412678479931651e-07,1.741891362515787023e+02
1.683500000000211401e+02,9.628279485394246876e+04,3.797493884974240785e+01,-9.436382938590030633e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.243994714996027824e+02,1.034650984681012020e-01,2.737907115258107371e+00,2.174562983637462199e-01,4.144160146503989700e-02,8.287923558272272174e-07,1.741891654330030121e+02
1.683750000000211458e+02,9.628374130397941917e+04,3.774106410597464389e+01,-9.436379957753706194e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.243847755485950302e+02,1.035469934735704783e-01,2.737851339902307668e+00,2.174086519020233255e-01,4.143420940919721046e-02,8.286443818290769580e-07,1.741891948535391350e+02
1.684000000000211514e+02,9.628468190714810044e+04,3.750718943484650225e+01,-9.436376993772055854e+00,0.000000000000000000e+00,1.100297158023628299e+02,7.243701654650163846e+02,1.036289194008107178e-01,2.737795887302745257e+00,2.173613062807835394e-01,4.142686428622377459e-02,8.284973454074153216e-07,1.741892245023267094e+02
