# time (s),altitude (m),absolute velocity (m/s),acceleration (m/s^2),thrust (N),mass (kg),freestream velocity (m/s),angle of attack (rads),Mach,dynamic pressure (Pa),air pressure (Pa),air density (kg/m^3),air temperature (K)
1.036500000000064432e+02,8.150276060206815600e+04,6.271855231433928566e+02,-9.515655184702263014e+00,0.000000000000000000e+00,1.243130629937342206e+02,7.813664367717004779e+02,4.683200875675060798e-02,2.748864347176601441e+00,3.070083451035983568e+00,5.804241701411875232e-01,1.005705037748287624e-05,2.010505181188698600e+02
1.036750000000064489e+02,8.151843727657850832e+04,6.269484379560703928e+02,-9.515601123422634089e+00,0.000000000000000000e+00,1.243130629937342206e+02,7.811750134598861450e+02,4.684486989722726896e-02,2.748378458002525893e+00,3.061012073850623683e+00,5.789137922117105761e-01,1.003224905577964134e-05,2.010230807173770984e+02
1.037000000000064546e+02,8.153410802397690713e+04,6.267113541062685727e+02,-9.515547109524602476e+00,0.000000000000000000e+00,1.243130629937342206e+02,7.809835868679050463e+02,4.685737708726899625e-02,2.747892590511297417e+00,3.051969300021569964e+00,5.774077120285777687e-01,1.000751608246980852e-05,2.009956306257325878e+02
1.037250000000064603e+02,8.154977284429501742e+04,6.264742715928069856e+02,-9.515493143069182480e+00,0.000000000000000000e+00,1.243130629937342206e+02,7.807921544037734520e+02,4.686950964159224825e-02,2.747406735310621517e+00,3.042955013708729783e+00,5.759059165227125021e-01,9.982851252563073140e-06,2.009681678795762707e+02
1.037500000000064659e+02,8.156543173756916076e+04,6.262371904145147710e+02,-9.515439223672746749e+00,0.000000000000000000e+00,1.243130629937342206e+02,7.806007194232316806e+02,4.688129887094216047e-02,2.746920903936063585e+00,3.033969145835172299e+00,5.744083926678767993e-01,9.958254361743158704e-06,2.009406925145456171e+02
1.037750000000064716e+02,8.158108470382727683e+04,6.260001105702166342e+02,-9.515385351522466451e+00,0.000000000000000000e+00,1.243130629937342206e+02,7.804092781175653499e+02,4.689270963515829865e-02,2.746435082712868958e+00,3.025011571868201354e+00,5.729151274798528481e-01,9.933725206354452399e-06,2.009132045662633175e+02
1.038000000000064773e+02,8.159673174310754985e+04,6.257630320587447841e+02,-9.515331526298394849e+00,0.000000000000000000e+00,1.243130629937342206e+02,7.802178331103881419e+02,4.690376604193033372e-02,2.745949280601493125e+00,3.016082217626185891e+00,5.714261080165562445e-01,9.909263583403907523e-06,2.008857040703418591e+02
1.038250000000064830e+02,8.161237285544164479e+04,6.255259548789316568e+02,-9.515277748008287517e+00,0.000000000000000000e+00,1.243130629937342206e+02,7.800263826684428068e+02,4.691445377968483932e-02,2.745463491229639619e+00,3.007180975490006514e+00,5.699413213781198140e-01,9.884869290562529182e-06,2.008581910623879594e+02
1.038500000000064887e+02,8.162800804086308926e+04,6.252888790296163961e+02,-9.515224016368993176e+00,0.000000000000000000e+00,1.243130629937342206e+02,7.798349290605846136e+02,4.692479295658549820e-02,2.744977722311078505e+00,2.998307769058599970e+00,5.684607547065096966e-01,9.860542126159106246e-06,2.008306655779978200e+02
1.038750000000064944e+02,8.164363729940447956e+04,6.250518045096379183e+02,-9.515170331409997573e+00,0.000000000000000000e+00,1.243130629937342206e+02,7.796434703924752512e+02,4.693476684418373956e-02,2.744491966906327018e+00,2.989462490177029252e+00,5.669843951852054920e-01,9.836281889175044449e-06,2.008031276527539433e+02
1.039000000000065000e+02,8.165926063109934330e+04,6.248147313178371860e+02,-9.515116693028806694e+00,0.000000000000000000e+00,1.243130629937342206e+02,7.794520059864347559e+02,4.694437398143048307e-02,2.744006222357663560e+00,2.980645040455680572e+00,5.655122300394284096e-01,9.812088379248184810e-06,2.007755773222319533e+02
1.039250000000065057e+02,8.167487803598213941e+04,6.245776594530608463e+02,-9.515063101002889212e+00,0.000000000000000000e+00,1.243130629937342206e+02,7.792605380817011564e+02,4.695362800087532484e-02,2.743520496275976939e+00,2.971855344170248880e+00,5.640442465357626833e-01,9.787961396666637238e-06,2.007480146219961625e+02
1.039500000000065114e+02,8.169048951408360153e+04,6.243405889141557736e+02,-9.515009555329585922e+00,0.000000000000000000e+00,1.243130629937342206e+02,7.790690642744812067e+02,4.696251546424750484e-02,2.743034779927044919e+00,2.963093290393488122e+00,5.625804319820848498e-01,9.763900742367714961e-06,2.007204395876008221e+02
1.039750000000065171e+02,8.170609506543818861e+04,6.241035196999742993e+02,-9.514956055793648559e+00,0.000000000000000000e+00,1.243130629937342206e+02,7.788775865893270520e+02,4.697104922197062327e-02,2.742549080166986730e+00,2.954358802345673496e+00,5.611207737276012741e-01,9.739906217938598603e-06,2.006928522545935323e+02
1.040000000000065228e+02,8.172169469007942826e+04,6.238664518093668221e+02,-9.514902602449879510e+00,0.000000000000000000e+00,1.243130629937342206e+02,7.786861024617414841e+02,4.697920935337860510e-02,2.742063387694464449e+00,2.945651768661323278e+00,5.596652591620426831e-01,9.715977625603181757e-06,2.006652526585026806e+02
1.040250000000065285e+02,8.173728838803991675e+04,6.236293852411932903e+02,-9.514849194952889277e+00,0.000000000000000000e+00,1.243130629937342206e+02,7.784946149584247905e+02,4.698702402376966208e-02,2.741577713036543518e+00,2.936972121018921911e+00,5.582138757165158172e-01,9.692114768236135126e-06,2.006376408348558869e+02
1.040500000000065342e+02,8.175287615935131907e+04,6.233923199943105828e+02,-9.514795833394192215e+00,0.000000000000000000e+00,1.243130629937342206e+02,7.783031215159318208e+02,4.699446924823098143e-02,2.741092046894795686e+00,2.928319748794233401e+00,5.567666108625538568e-01,9.668317449347377018e-06,2.006100168191649402e+02
1.040750000000065398e+02,8.176845800405088812e+04,6.231552560675828545e+02,-9.514742517487793094e+00,0.000000000000000000e+00,1.243130629937342206e+02,7.781116239959306995e+02,4.700156602667274891e-02,2.740606395554110009e+00,2.919694575112170565e+00,5.553234521122711875e-01,9.644585473084663573e-06,2.005823806469314547e+02
1.041000000000065455e+02,8.178403392216656357e+04,6.229181934598723274e+02,-9.514689247327959620e+00,0.000000000000000000e+00,1.243130629937342206e+02,7.779201202850102845e+02,4.700829031505073669e-02,2.740120751299793156e+00,2.911096493500543669e+00,5.538843870183252083e-01,9.620918644233075460e-06,2.005547323536480064e+02
1.041250000000065512e+02,8.179960391373466700e+04,6.226811321700482722e+02,-9.514636022611064448e+00,0.000000000000000000e+00,1.243130629937342206e+02,7.777286126434000835e+02,4.701466551419294232e-02,2.739635121821551333e+00,2.902525430648582816e+00,5.524494031735804889e-01,9.597316768209522331e-06,2.005270719747952626e+02
1.041500000000065569e+02,8.181516797878686339e+04,6.224440721969798460e+02,-9.514582843359177033e+00,0.000000000000000000e+00,1.243130629937342206e+02,7.775370988992863204e+02,4.702067570270699465e-02,2.739149499198270110e+00,2.893981280363438824e+00,5.510184882110952254e-01,9.573779651062615760e-06,2.004993995458437439e+02
1.041750000000065626e+02,8.183072611735481769e+04,6.222070135395415491e+02,-9.514529709348520825e+00,0.000000000000000000e+00,1.243130629937342206e+02,7.773455811556505068e+02,4.702633537166386185e-02,2.738663890567035963e+00,2.885463968707239868e+00,5.495916298039024150e-01,9.550307099469142205e-06,2.004717151022522330e+02
1.042000000000065683e+02,8.184627832947485149e+04,6.219699561966067449e+02,-9.514476620620303748e+00,0.000000000000000000e+00,1.243130629937342206e+02,7.771540568421788748e+02,4.703162619671093919e-02,2.738178286601790745e+00,2.876973387262705018e+00,5.481688156650693644e-01,9.526898920735108240e-06,2.004440186794719239e+02
1.042250000000065739e+02,8.186182461517676711e+04,6.217329001670555044e+02,-9.514423576924711412e+00,0.000000000000000000e+00,1.243130629937342206e+02,7.769625282793773522e+02,4.703656590174085800e-02,2.737692695207007088e+00,2.868509464272957388e+00,5.467500335471053852e-01,9.503554922786058972e-06,2.004163103129370711e+02
1.042500000000065796e+02,8.187736497449316084e+04,6.214958454497673301e+02,-9.514370578270925805e+00,0.000000000000000000e+00,1.243130629937342206e+02,7.767709934374248633e+02,4.704114016263242354e-02,2.737207108959991420e+00,2.860072096051528234e+00,5.453352712422668835e-01,9.480274914172194122e-06,2.003885900380736302e+02
1.042750000000065853e+02,8.189289940745942295e+04,6.212587920436285458e+02,-9.514317624377145677e+00,0.000000000000000000e+00,1.243130629937342206e+02,7.765794549280182082e+02,4.704537074914458272e-02,2.736721536792938281e+00,2.851661213496849090e+00,5.439245165824363459e-01,9.457058704066428312e-06,2.003608578902998261e+02
1.043000000000065910e+02,8.190842791410628706e+04,6.210217399475219509e+02,-9.514264715406849149e+00,0.000000000000000000e+00,1.243130629937342206e+02,7.763879092400470654e+02,4.704922478242385547e-02,2.736235966062339653e+00,2.843276702740381356e+00,5.425177574384981716e-01,9.433906102254191104e-06,2.003331139050161198e+02
1.043250000000065967e+02,8.192395049446728081e+04,6.207846891603410313e+02,-9.514211850910360369e+00,0.000000000000000000e+00,1.243130629937342206e+02,7.761963602324746034e+02,4.705274424398322303e-02,2.735750410097225416e+00,2.834918504369046133e+00,5.411149817208438240e-01,9.410816919141832946e-06,2.003053581176180558e+02
1.043500000000066024e+02,8.193946714857500046e+04,6.205476396809739299e+02,-9.514159031119193699e+00,0.000000000000000000e+00,1.243130629937342206e+02,7.760048039772123047e+02,4.705588815288802573e-02,2.735264854783086452e+00,2.826586502215279406e+00,5.397161773786054439e-01,9.387790965744063681e-06,2.002775905634833862e+02
1.043750000000066080e+02,8.195497787646111101e+04,6.203105915083168611e+02,-9.514106255694800396e+00,0.000000000000000000e+00,1.243130629937342206e+02,7.758132437222883482e+02,4.705868554942969212e-02,2.734779311297474536e+00,2.818280632893236604e+00,5.383213324002124045e-01,9.364828053693195366e-06,2.002498112779860548e+02
1.044000000000066137e+02,8.197048267816007137e+04,6.200735446412641068e+02,-9.514053524730599065e+00,0.000000000000000000e+00,1.243130629937342206e+02,7.756216761143095937e+02,4.706111165171608657e-02,2.734293767549622611e+00,2.810000785212279695e+00,5.369304348125027992e-01,9.341927995224591938e-06,2.002220202964809630e+02
1.044250000000066194e+02,8.198598155370354652e+04,6.198364990787181341e+02,-9.514000837885360440e+00,0.000000000000000000e+00,1.243130629937342206e+02,7.754301047665006763e+02,4.706319629004246385e-02,2.733808236006394665e+00,2.801746898913582751e+00,5.355434726811184598e-01,9.319090603183228646e-06,2.001942176543144569e+02
1.044500000000066251e+02,8.200147450312506407e+04,6.195994548195800462e+02,-9.513948195220752524e+00,0.000000000000000000e+00,1.243130629937342206e+02,7.752385268131630482e+02,4.706491869577044546e-02,2.733322706295202575e+00,2.793518867055007515e+00,5.341604341102619280e-01,9.296315691019785523e-06,2.001664033868220542e+02
1.044750000000066308e+02,8.201696152645535767e+04,6.193624118627565167e+02,-9.513895596522198517e+00,0.000000000000000000e+00,1.243130629937342206e+02,7.750469445484824291e+02,4.706629337866041762e-02,2.732837186234494453e+00,2.785316620320303915e+00,5.327813072425008345e-01,9.273603072787486271e-06,2.001385775293269944e+02
1.045000000000066365e+02,8.203244262372888625e+04,6.191253702071506950e+02,-9.513843041898617514e+00,0.000000000000000000e+00,1.243130629937342206e+02,7.748553549051730442e+02,4.706729387655046032e-02,2.732351664739308017e+00,2.777140051067811921e+00,5.314060802586052512e-01,9.250952563139487695e-06,2.001107401171400682e+02
1.045250000000066422e+02,8.204791779497731477e+04,6.188883298516773266e+02,-9.513790530922518585e+00,0.000000000000000000e+00,1.243130629937342206e+02,7.746637615751209296e+02,4.706796062852167117e-02,2.731866154557831106e+00,2.768989100537674108e+00,5.300347413775349237e-01,9.228363977328754350e-06,2.000828911855612944e+02
1.045500000000066478e+02,8.206338704023137689e+04,6.186512907952456999e+02,-9.513738063803183209e+00,0.000000000000000000e+00,1.243130629937342206e+02,7.744721608188018536e+02,4.706825501443853699e-02,2.731380642233478540e+00,2.760863656978152392e+00,5.286672788561056491e-01,9.205837131202639220e-06,2.000550307698760264e+02
1.045750000000066535e+02,8.207885035952739418e+04,6.184142530367723793e+02,-9.513685640228036533e+00,0.000000000000000000e+00,1.243130629937342206e+02,7.742805555322480586e+02,4.706820371542779630e-02,2.730895137709424159e+00,2.752763656433204087e+00,5.273036809891117338e-01,9.183371841204953867e-06,2.000271589053602384e+02
1.046000000000066592e+02,8.209430775289423764e+04,6.181772165751734747e+02,-9.513633260247541301e+00,0.000000000000000000e+00,1.243130629937342206e+02,7.740889432622981303e+02,4.706778752364380175e-02,2.730409632064199510e+00,2.744688997059803626e+00,5.259439361091812204e-01,9.160967924373676361e-06,1.999992756272798715e+02
1.046250000000066649e+02,8.210975922036636621e+04,6.179401814093711209e+02,-9.513580923591316463e+00,0.000000000000000000e+00,1.243130629937342206e+02,7.738973267078607705e+02,4.706702826332524042e-02,2.729924134547700998e+00,2.736639613960356598e+00,5.245880325861039806e-01,9.138625198329950017e-06,1.999713809708798635e+02
1.046500000000066706e+02,8.212520476197637618e+04,6.177031475382863164e+02,-9.513528630320937651e+00,0.000000000000000000e+00,1.243130629937342206e+02,7.737057029610506333e+02,4.706590513557672856e-02,2.729438634633278848e+00,2.728615402774671406e+00,5.232359588276740414e-01,9.116343481292023859e-06,1.999434749714038446e+02
1.046750000000066763e+02,8.214064437775500119e+04,6.174661149608463120e+02,-9.513476380188928161e+00,0.000000000000000000e+00,1.243130629937342206e+02,7.735140748313515360e+02,4.706443751652083368e-02,2.728953141962543238e+00,2.720616299865591614e+00,5.218877032786721770e-01,9.094122592058581322e-06,1.999155576640759193e+02
1.047000000000066819e+02,8.215607806773576885e+04,6.172290836759765398e+02,-9.513424173256060712e+00,0.000000000000000000e+00,1.243130629937342206e+02,7.733224392824021152e+02,4.706260461144031598e-02,2.728467645554225829e+00,2.712642200681572024e+00,5.205432544211449075e-01,9.071962350013395543e-06,1.998876290841091929e+02
1.047250000000066876e+02,8.217150583194941282e+04,6.169920536826102762e+02,-9.513372009217977876e+00,0.000000000000000000e+00,1.243130629937342206e+02,7.731307996534042104e+02,4.706043309342128333e-02,2.727982156920458312e+00,2.704693045785075523e+00,5.192026007744195981e-01,9.049862575125651234e-06,1.998596892667080738e+02
1.047500000000066933e+02,8.218692767042946070e+04,6.167550249796771595e+02,-9.513319888220642895e+00,0.000000000000000000e+00,1.243130629937342206e+02,7.729391523053873243e+02,4.705789161378935020e-02,2.727496662952464845e+00,2.696768727103025398e+00,5.178657308944057958e-01,9.027823087938516514e-06,1.998317382470570749e+02
1.047750000000066990e+02,8.220234358320944011e+04,6.165179975661147864e+02,-9.513267809926816199e+00,0.000000000000000000e+00,1.243130629937342206e+02,7.727475005084329496e+02,4.705501094416799507e-02,2.727011174920184633e+00,2.688869185184537880e+00,5.165326333741178111e-01,9.005843709577821606e-06,1.998037760603337176e+02
1.048000000000067047e+02,8.221775357031915337e+04,6.162809714408580248e+02,-9.513215774477371767e+00,0.000000000000000000e+00,1.243130629937342206e+02,7.725558409663663042e+02,4.705176050381543185e-02,2.726525680922758710e+00,2.680994315075066137e+00,5.152032968432147531e-01,8.983924261744543965e-06,1.997758027417019093e+02
1.048250000000067104e+02,8.223315763179305941e+04,6.160439466028490187e+02,-9.513163781549202724e+00,0.000000000000000000e+00,1.243130629937342206e+02,7.723641767516206755e+02,4.704816946383427734e-02,2.726040191534361501e+00,2.673144056412592118e+00,5.138777099678057958e-01,8.962064566711681028e-06,1.997478183263100391e+02
1.048500000000067160e+02,8.224855576766096056e+04,6.158069230510297984e+02,-9.513111831175514510e+00,0.000000000000000000e+00,1.243130629937342206e+02,7.721725058053954172e+02,4.704422098919915779e-02,2.725554699220150479e+00,2.665318313494681401e+00,5.125558614507564892e-01,8.940264447329371379e-06,1.997198228493004137e+02
1.048750000000067217e+02,8.226394797795638442e+04,6.155699007843462596e+02,-9.513059923180900768e+00,0.000000000000000000e+00,1.243130629937342206e+02,7.719808295990018223e+02,4.703992564506103563e-02,2.725069208904918217e+00,2.657517015336352539e+00,5.112377400308839581e-01,8.918523727011696279e-06,1.996918163457945923e+02
1.049000000000067274e+02,8.227933426271192729e+04,6.153328798017447525e+02,-9.513008057553800967e+00,0.000000000000000000e+00,1.243130629937342206e+02,7.717891464919435975e+02,4.703527226237145392e-02,2.724583714529269063e+00,2.649740069791579167e+00,5.099233344833141723e-01,8.896842229742651248e-06,1.996637988509035324e+02
